,portfolio,investment,cash
2024-05-31 09:15:00,788917.3445723699,698887.21643594,90030.12813642995
2024-06-03 09:15:00,802760.12769149,712729.99955506,90030.12813642995
2024-06-04 09:15:00,757784.0455474298,662110.6582559999,95673.38729142994
2024-06-05 09:15:00,778525.2456124299,682851.858321,95673.38729142994
2024-06-06 09:15:00,797422.8193050302,796110.7320136002,1312.0872914299398
2024-06-07 09:15:00,809011.74583614,720625.5223777101,88386.22345842993
2024-06-10 09:15:00,819296.5889009396,730910.3654425096,88386.22345842993
2024-06-11 09:15:00,824487.1148349198,736100.8913764899,88386.22345842993
2024-06-12 09:15:00,830712.7237299399,741158.14527301,89554.57845692993
2024-06-13 09:15:00,837522.8762136399,747968.29775671,89554.57845692993
2024-06-14 09:15:00,843981.9475189198,754427.36906199,89554.57845692993
2024-06-18 09:15:00,852058.2330762201,753505.1994982902,98553.03357792993
2024-06-19 09:15:00,849450.0489299297,750897.0153519998,98553.03357792993
2024-06-20 09:15:00,858315.3632219299,759762.3296439999,98553.03357792993
2024-06-21 09:15:00,855382.52586193,758965.657138,96416.86872392993
2024-06-24 09:15:00,854728.3345164299,758311.4657925,96416.86872392993
2024-06-25 09:15:00,854872.9776739299,758456.1089499999,96416.86872392993
2024-06-26 09:15:00,854903.34530593,760313.1216790001,94590.22362692993
2024-06-27 09:15:00,850321.14228993,849162.4686630002,1158.673626929929
2024-06-28 09:15:00,851294.6166629302,850135.9430360002,1158.673626929929
2024-07-01 09:15:00,863624.79993993,769652.32635,93972.47358992993
2024-07-02 09:15:00,863708.6389389301,769736.1653490001,93972.47358992993
2024-07-03 09:15:00,872604.4731159299,778631.9995259999,93972.47358992993
2024-07-04 09:15:00,877228.4416659299,779754.397988,97474.04367792992
2024-07-05 09:15:00,882116.67788193,784642.6342040001,97474.04367792992
2024-07-08 09:15:00,885532.1810679298,788058.1373899999,97474.04367792992
2024-07-09 09:15:00,887146.85917593,785792.1253950001,101354.73378092992
2024-07-10 09:15:00,880833.7370759298,779479.0032949998,101354.73378092992
2024-07-11 09:15:00,886411.3026079303,785056.5688270003,101354.73378092992
2024-07-12 09:15:00,885612.78595443,785030.1672325,100582.61872192992
2024-07-15 09:15:00,890415.6742654302,789833.0555435002,100582.61872192992
2024-07-16 09:15:00,890818.8666684302,790236.2479465002,100582.61872192992
2024-07-18 09:15:00,885987.7933779296,885545.6746559996,442.1187219299318
2024-07-19 09:15:00,867200.1025119303,866757.9837900003,442.1187219299318
2024-07-22 09:15:00,876044.15404793,875602.0353260001,442.1187219299318
2024-07-23 09:15:00,871925.5327794302,772941.0689930002,98984.46378642993
2024-07-24 09:15:00,880748.0830934303,781763.6193070003,98984.46378642993
2024-07-25 09:15:00,880595.8045794296,781611.3407929996,98984.46378642993
2024-07-26 09:15:00,887966.7288399301,782127.8452005002,105838.88363942993
2024-07-29 09:15:00,896382.4541689302,790543.5705295003,105838.88363942993
2024-07-30 09:15:00,902952.31854443,797113.434905,105838.88363942993
2024-07-31 09:15:00,904176.0835674299,798649.57988,105526.50368742993
2024-08-01 09:15:00,901857.7702774302,796331.2665900002,105526.50368742993
2024-08-02 09:15:00,893347.1512909299,787820.6476034999,105526.50368742993
2024-08-05 09:15:00,866321.9521984298,765085.93852,101236.01367842992
2024-08-06 09:15:00,864998.2004059298,763762.1867274999,101236.01367842992
2024-08-07 09:15:00,879678.6846174299,878494.020939,1184.663678429919
2024-08-08 09:15:00,875953.0303094297,775769.4666499998,100183.56365942991
2024-08-09 09:15:00,879289.6247894296,779106.0611299997,100183.56365942991
2024-08-12 09:15:00,881866.2540159296,781682.6903564997,100183.56365942991
2024-08-13 09:15:00,871389.3929519296,769088.1893679997,102301.20358392992
2024-08-14 09:15:00,865339.6336509301,763038.4300670002,102301.20358392992
2024-08-16 09:15:00,877034.8431839298,774733.6395999999,102301.20358392992
2024-08-19 09:15:00,883480.2529839299,779229.579461,104250.67352292992
2024-08-20 09:15:00,887592.0325969298,783341.3590739999,104250.67352292992
2024-08-21 09:15:00,895080.6632079298,790829.9896849999,104250.67352292992
2024-08-22 09:15:00,895673.1855239298,792952.9520269998,102720.23349692993
2024-08-23 09:15:00,897192.2743599298,794472.0408629999,102720.23349692993
2024-08-26 09:15:00,901209.1505229298,798488.9170259999,102720.23349692993
2024-08-27 09:15:00,902976.11307293,806948.4596720001,96027.65340092992
2024-08-28 09:15:00,901732.5562609299,901015.95286,716.6034009299328
2024-08-29 09:15:00,898094.9143329303,897378.3109320004,716.6034009299328
2024-08-30 09:15:00,903608.56823643,811968.6398255,91639.92841092992
2024-09-02 09:15:00,905074.4519589297,813434.5235479998,91639.92841092992
2024-09-03 09:15:00,909212.4285964302,817572.5001855004,91639.92841092992
2024-09-04 09:15:00,907796.6934909301,809506.2750800002,98290.41841092992
2024-09-05 09:15:00,912720.75556093,814430.33715,98290.41841092992
2024-09-06 09:15:00,903324.4649669301,805034.0465560001,98290.41841092992
2024-09-09 09:15:00,899941.3884109299,790859.0,109082.38841092993
2024-09-10 09:15:00,907666.3284109299,798583.94,109082.38841092993
2024-09-11 09:15:00,900282.3734109297,791199.9849999998,109082.38841092993
2024-09-12 09:15:00,906002.8834109299,812656.215,93346.66841092992
2024-09-13 09:15:00,909952.21841093,816605.55,93346.66841092992
2024-09-16 09:15:00,909293.7784109296,815947.1099999996,93346.66841092992
2024-09-17 09:15:00,907247.90341093,905636.785,1611.1184109299065
2024-09-18 09:15:00,907485.1434109301,905874.0250000001,1611.1184109299065
2024-09-19 09:15:00,904021.16841093,902410.05,1611.1184109299065
2024-09-20 09:15:00,912971.8784109297,823935.8899999998,89035.98841092992
2024-09-23 09:15:00,920511.0934109299,831475.105,89035.98841092992
2024-09-24 09:15:00,921376.4984109302,832340.5100000002,89035.98841092992
2024-09-25 09:15:00,917368.12841093,821942.1500000001,95425.97841092992
2024-09-26 09:15:00,916414.8184109299,820988.84,95425.97841092992
2024-09-27 09:15:00,916785.6584109298,821359.6799999999,95425.97841092992
2024-09-30 09:15:00,916509.8084109302,821679.2700000003,94830.53841092992
2024-10-01 09:15:00,918880.1284109299,824049.59,94830.53841092992
2024-10-03 09:15:00,902971.4984109299,808140.96,94830.53841092992
2024-10-04 09:15:00,895253.4084109302,807652.3800000002,87601.02841092992
2024-10-07 09:15:00,872138.1684109297,784537.1399999998,87601.02841092992
2024-10-08 09:15:00,888645.4984109302,886893.4700000002,1752.02841092991
2024-10-09 09:15:00,899517.40841093,802266.5,97250.90841092991
2024-10-10 09:15:00,901773.7884109296,804522.8799999997,97250.90841092991
2024-10-11 09:15:00,902716.7984109302,805465.8900000002,97250.90841092991
2024-10-14 09:15:00,903765.4984109298,797106.9299999999,106658.56841092992
2024-10-15 09:15:00,906614.9934109303,799956.4250000004,106658.56841092992
2024-10-16 09:15:00,909231.89341093,802573.3250000001,106658.56841092992
2024-10-17 09:15:00,895891.6084109299,788358.72,107532.88841092993
2024-10-18 09:15:00,892941.9784109301,785409.0900000002,107532.88841092993
2024-10-21 09:15:00,881013.7184109298,773480.8299999998,107532.88841092993
2024-10-22 09:15:00,858056.7384109297,750524.8499999997,107531.88841092993
2024-10-23 09:15:00,864573.5884109297,757041.6999999997,107531.88841092993
2024-10-24 09:15:00,859010.6884109299,751478.7999999999,107531.88841092993
2024-10-25 09:15:00,842778.8034109299,748005.4949999999,94773.30841092992
2024-10-28 09:15:00,848671.0784109303,847499.5700000004,1171.508410929935
2024-10-29 09:15:00,856584.7534109299,855413.245,1171.508410929935
2024-10-30 09:15:00,865689.5684109302,768195.5200000003,97494.04841092993
2024-10-31 09:15:00,871706.9784109301,774212.9300000002,97494.04841092993
2024-11-01 18:00:00,876778.9284109299,779284.8799999999,97494.04841092993
2024-11-04 09:15:00,863920.9884109301,764124.3000000003,99796.68841092993
2024-11-05 09:15:00,869353.8284109295,769557.1399999995,99796.68841092993
2024-11-06 09:15:00,885038.7484109299,785242.06,99796.68841092993
2024-11-07 09:15:00,878322.39841093,773645.78,104676.61841092994
2024-11-08 09:15:00,865052.1784109299,760375.5599999999,104676.61841092994
2024-11-11 09:15:00,859346.3984109301,754669.7800000001,104676.61841092994
2024-11-12 09:15:00,849563.0484109299,748255.8699999999,101307.17841092993
2024-11-13 09:15:00,828324.5684109296,727017.3899999997,101307.17841092993
2024-11-14 09:15:00,831470.1284109299,730162.95,101307.17841092993
2024-11-18 09:15:00,826242.6384109297,825838.3599999998,404.2784109299391
2024-11-19 09:15:00,832527.5684109301,832123.2900000002,404.2784109299391
2024-11-21 09:15:00,824013.3584109299,823609.08,404.2784109299391
2024-11-22 09:15:00,835210.1534109298,743452.5249999999,91757.62841092994
2024-11-25 09:15:00,851328.0034109299,759570.375,91757.62841092994
2024-11-26 09:15:00,853199.1684109299,761441.5399999999,91757.62841092994
2024-11-27 09:15:00,859685.0434109299,744134.0449999999,115550.99841092994
2024-11-28 09:15:00,860759.1534109298,745208.1549999999,115550.99841092994
2024-11-29 09:15:00,866215.1284109298,750664.1299999999,115550.99841092994
2024-12-02 09:15:00,868792.9584109301,757324.3400000002,111468.61841092994
2024-12-03 09:15:00,876739.52841093,765270.91,111468.61841092994
2024-12-04 09:15:00,883269.2384109303,771800.6200000003,111468.61841092994
2024-12-05 09:15:00,885228.1584109298,783804.4199999999,101423.73841092995
2024-12-06 09:15:00,888342.29841093,786918.56,101423.73841092995
2024-12-09 09:15:00,889054.2284109301,888617.8900000001,436.33841092995135
2024-12-10 09:15:00,892671.5284109301,785488.1600000001,107183.36841092995
2024-12-11 09:15:00,895229.5484109299,788046.1799999999,107183.36841092995
2024-12-12 09:15:00,888729.7684109302,781546.4000000003,107183.36841092995
2024-12-13 09:15:00,887327.80841093,771655.97,115671.83841092995
2024-12-16 09:15:00,889384.1884109299,773712.35,115671.83841092995
2024-12-17 09:15:00,881250.7384109299,765578.8999999999,115671.83841092995
2024-12-18 09:15:00,875002.4884109298,763352.7099999998,111649.77841092995
2024-12-19 09:15:00,872698.97841093,761049.2000000001,111649.77841092995
2024-12-20 09:15:00,858545.4384109299,746895.6599999999,111649.77841092995
2024-12-23 09:15:00,855398.16841093,745069.98,110328.18841092996
2024-12-24 09:15:00,859108.56841093,748780.38,110328.18841092996
2024-12-26 09:15:00,857022.0684109301,746693.8800000001,110328.18841092996
2024-12-27 09:15:00,858816.8384109299,753596.97,105219.86841092995
2024-12-30 09:15:00,850760.0584109299,849489.94,1270.1184109299502
2024-12-31 09:15:00,854840.9284109297,853570.8099999998,1270.1184109299502
2025-01-01 09:15:00,859018.63841093,761419.3600000001,97599.27841092995
2025-01-02 09:15:00,865047.4884109299,767448.21,97599.27841092995
2025-01-03 09:15:00,864271.94841093,766672.67,97599.27841092995
2025-01-06 09:15:00,843406.08841093,739492.02,103914.06841092995
2025-01-07 09:15:00,849228.2784109303,745314.2100000003,103914.06841092995
2025-01-08 09:15:00,843657.1084109293,739743.0399999993,103914.06841092995
2025-01-09 09:15:00,838993.3984109301,742367.4100000001,96625.98841092995
2025-01-10 09:15:00,824126.3584109301,727500.3700000002,96625.98841092995
2025-01-13 09:15:00,797431.0884109302,700805.1000000003,96625.98841092995
2025-01-14 09:15:00,808220.2684109298,707535.5399999999,100684.72841092995
2025-01-15 09:15:00,810938.4684109299,710253.74,100684.72841092995
2025-01-16 09:15:00,820763.6184109299,720078.89,100684.72841092995
2025-01-17 09:15:00,827697.51841093,826395.09,1302.4284109299479
2025-01-20 09:15:00,831795.7884109298,830493.3599999999,1302.4284109299479
2025-01-21 09:15:00,819521.7984109299,818219.3699999999,1302.4284109299479
2025-01-22 09:15:00,812276.7684109296,710755.4199999997,101521.34841092995
2025-01-23 09:15:00,816524.0384109298,715002.69,101521.34841092995
2025-01-24 09:15:00,801658.9684109297,700137.6199999998,101521.34841092995
2025-01-27 09:15:00,782719.6784109301,684506.6500000001,98213.02841092995
2025-01-28 09:15:00,777801.6284109302,679588.6000000002,98213.02841092995
2025-01-29 09:15:00,795434.9084109297,697221.8799999998,98213.02841092995
2025-01-30 09:15:00,796971.3684109304,698543.9600000004,98427.40841092996
2025-01-31 09:15:00,809263.2184109299,710835.8099999999,98427.40841092996
2025-02-01 09:15:00,810926.7484109302,712499.3400000002,98427.40841092996
2025-02-03 09:15:00,800309.8384109301,708630.3000000002,91679.53841092996
2025-02-04 09:15:00,806822.4584109297,715142.9199999997,91679.53841092996
2025-02-05 09:15:00,811747.2584109299,810370.32,1376.9384109299572
2025-02-06 09:15:00,810706.3484109301,720026.3900000001,90679.95841092996
2025-02-07 09:15:00,808065.87841093,717385.92,90679.95841092996
2025-02-10 09:15:00,795808.7584109304,705128.8000000004,90679.95841092996
2025-02-11 09:15:00,773992.4684109302,680551.0400000003,93441.42841092996
2025-02-12 09:15:00,769116.6684109299,675675.2399999999,93441.42841092996
2025-02-13 09:15:00,769062.8684109297,675621.4399999997,93441.42841092996
2025-02-14 09:15:00,752023.6584109305,661895.0900000005,90128.56841092996
2025-02-17 09:15:00,751817.0084109299,661688.44,90128.56841092996
2025-02-18 09:15:00,747553.3384109299,657424.7699999999,90128.56841092996
2025-02-19 09:15:00,757125.6384109298,670868.0699999998,86257.56841092996
2025-02-20 09:15:00,764691.4884109297,678433.9199999997,86257.56841092996
2025-02-21 09:15:00,759147.0884109298,672889.5199999998,86257.56841092996
2025-02-24 09:15:00,753549.0684109299,666291.2599999999,87257.80841092997
2025-02-25 09:15:00,747525.8184109301,747263.6600000001,262.1584109299729
2025-02-27 09:15:00,740374.4384109301,740112.2800000001,262.1584109299729
2025-02-28 09:15:00,723482.10841093,633206.1900000001,90275.91841092997
2025-03-03 09:15:00,720669.3184109299,630393.3999999999,90275.91841092997
2025-03-04 09:15:00,725875.22841093,635599.31,90275.91841092997
2025-03-05 09:15:00,744821.71841093,660868.1000000001,83953.61841092996
2025-03-06 09:15:00,754874.65841093,670921.04,83953.61841092996
2025-03-07 09:15:00,758329.8684109298,674376.2499999999,83953.61841092996
2025-03-10 09:15:00,748420.4184109296,656414.6999999997,92005.71841092996
2025-03-11 09:15:00,747171.85841093,655166.1400000001,92005.71841092996
2025-03-12 09:15:00,745175.09841093,653169.3800000001,92005.71841092996
2025-03-13 09:15:00,742140.3084109301,655711.6800000002,86428.62841092996
2025-03-17 09:15:00,744739.0184109297,658310.3899999998,86428.62841092996
2025-03-18 09:15:00,759463.0084109303,673034.3800000004,86428.62841092996
2025-03-19 09:15:00,772594.4484109299,771963.82,630.6284109299595
2025-03-20 09:15:00,774603.9284109297,773973.2999999998,630.6284109299595
2025-03-21 09:15:00,785643.3384109301,785012.7100000002,630.6284109299595
2025-03-24 09:15:00,794546.0884109299,704752.6399999999,89793.44841092997
2025-03-25 09:15:00,788143.68841093,698350.24,89793.44841092997
2025-03-26 09:15:00,780745.6284109299,690952.1799999999,89793.44841092997
2025-03-27 09:15:00,788461.02841093,682661.99,105799.03841092996
2025-03-28 09:15:00,784238.4184109301,678439.3800000001,105799.03841092996
2025-04-01 09:15:00,784331.7084109301,678532.6700000002,105799.03841092996
2025-04-02 09:15:00,786500.89841093,688769.11,97731.78841092996
